step,time,car_id,driver_name,lap,lap_distance,velocity,battery_pct,tire_deg,attack_mode
140600,140.63108825683594,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
140600,140.63108825683594,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
140600,140.63108825683594,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
140700,140.73179626464844,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
140700,140.73179626464844,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
140700,140.73179626464844,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
140700,140.73179626464844,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
140700,140.73179626464844,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
140700,140.73179626464844,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
140700,140.73179626464844,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
140700,140.73179626464844,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
140700,140.73179626464844,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
140700,140.73179626464844,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
140800,140.83250427246094,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
140800,140.83250427246094,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
140800,140.83250427246094,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
140800,140.83250427246094,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
140800,140.83250427246094,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
140800,140.83250427246094,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
140800,140.83250427246094,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
140800,140.83250427246094,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
140800,140.83250427246094,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
140800,140.83250427246094,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
140900,140.93321228027344,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
140900,140.93321228027344,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
140900,140.93321228027344,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
140900,140.93321228027344,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
140900,140.93321228027344,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
140900,140.93321228027344,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
140900,140.93321228027344,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
140900,140.93321228027344,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
140900,140.93321228027344,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
140900,140.93321228027344,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141000,141.03392028808594,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141000,141.03392028808594,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141000,141.03392028808594,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141000,141.03392028808594,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141000,141.03392028808594,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141000,141.03392028808594,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141000,141.03392028808594,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141000,141.03392028808594,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141000,141.03392028808594,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141000,141.03392028808594,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141100,141.13462829589844,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141100,141.13462829589844,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141100,141.13462829589844,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141100,141.13462829589844,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141100,141.13462829589844,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141100,141.13462829589844,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141100,141.13462829589844,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141100,141.13462829589844,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141100,141.13462829589844,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141100,141.13462829589844,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141200,141.23533630371094,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141200,141.23533630371094,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141200,141.23533630371094,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141200,141.23533630371094,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141200,141.23533630371094,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141200,141.23533630371094,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141200,141.23533630371094,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141200,141.23533630371094,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141200,141.23533630371094,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141200,141.23533630371094,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141300,141.33604431152344,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141300,141.33604431152344,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141300,141.33604431152344,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141300,141.33604431152344,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141300,141.33604431152344,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141300,141.33604431152344,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141300,141.33604431152344,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141300,141.33604431152344,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141300,141.33604431152344,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141300,141.33604431152344,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141400,141.43675231933594,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141400,141.43675231933594,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141400,141.43675231933594,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141400,141.43675231933594,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141400,141.43675231933594,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141400,141.43675231933594,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141400,141.43675231933594,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141400,141.43675231933594,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141400,141.43675231933594,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141400,141.43675231933594,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141500,141.53746032714844,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141500,141.53746032714844,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141500,141.53746032714844,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141500,141.53746032714844,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141500,141.53746032714844,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141500,141.53746032714844,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141500,141.53746032714844,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141500,141.53746032714844,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141500,141.53746032714844,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141500,141.53746032714844,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141600,141.63816833496094,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141600,141.63816833496094,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141600,141.63816833496094,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141600,141.63816833496094,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141600,141.63816833496094,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141600,141.63816833496094,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141600,141.63816833496094,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141600,141.63816833496094,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141600,141.63816833496094,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141600,141.63816833496094,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141700,141.73887634277344,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141700,141.73887634277344,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141700,141.73887634277344,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141700,141.73887634277344,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141700,141.73887634277344,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141700,141.73887634277344,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141700,141.73887634277344,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141700,141.73887634277344,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141700,141.73887634277344,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141700,141.73887634277344,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141800,141.83958435058594,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141800,141.83958435058594,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141800,141.83958435058594,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141800,141.83958435058594,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141800,141.83958435058594,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141800,141.83958435058594,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141800,141.83958435058594,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141800,141.83958435058594,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141800,141.83958435058594,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141800,141.83958435058594,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
141900,141.94029235839844,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
141900,141.94029235839844,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
141900,141.94029235839844,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
141900,141.94029235839844,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
141900,141.94029235839844,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
141900,141.94029235839844,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
141900,141.94029235839844,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
141900,141.94029235839844,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
141900,141.94029235839844,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
141900,141.94029235839844,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142000,142.04100036621094,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142000,142.04100036621094,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142000,142.04100036621094,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142000,142.04100036621094,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142000,142.04100036621094,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142000,142.04100036621094,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142000,142.04100036621094,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142000,142.04100036621094,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142000,142.04100036621094,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142000,142.04100036621094,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142100,142.14170837402344,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142100,142.14170837402344,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142100,142.14170837402344,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142100,142.14170837402344,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142100,142.14170837402344,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142100,142.14170837402344,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142100,142.14170837402344,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142100,142.14170837402344,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142100,142.14170837402344,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142100,142.14170837402344,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142200,142.24241638183594,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142200,142.24241638183594,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142200,142.24241638183594,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142200,142.24241638183594,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142200,142.24241638183594,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142200,142.24241638183594,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142200,142.24241638183594,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142200,142.24241638183594,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142200,142.24241638183594,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142200,142.24241638183594,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142300,142.34312438964844,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142300,142.34312438964844,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142300,142.34312438964844,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142300,142.34312438964844,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142300,142.34312438964844,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142300,142.34312438964844,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142300,142.34312438964844,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142300,142.34312438964844,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142300,142.34312438964844,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142300,142.34312438964844,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142400,142.44383239746094,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142400,142.44383239746094,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142400,142.44383239746094,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142400,142.44383239746094,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142400,142.44383239746094,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142400,142.44383239746094,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142400,142.44383239746094,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142400,142.44383239746094,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142400,142.44383239746094,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142400,142.44383239746094,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142500,142.54454040527344,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142500,142.54454040527344,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142500,142.54454040527344,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142500,142.54454040527344,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142500,142.54454040527344,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142500,142.54454040527344,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142500,142.54454040527344,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142500,142.54454040527344,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142500,142.54454040527344,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142500,142.54454040527344,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142600,142.64524841308594,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142600,142.64524841308594,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142600,142.64524841308594,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142600,142.64524841308594,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142600,142.64524841308594,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142600,142.64524841308594,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142600,142.64524841308594,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142600,142.64524841308594,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142600,142.64524841308594,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142600,142.64524841308594,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142700,142.74595642089844,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142700,142.74595642089844,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142700,142.74595642089844,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142700,142.74595642089844,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142700,142.74595642089844,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142700,142.74595642089844,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142700,142.74595642089844,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142700,142.74595642089844,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142700,142.74595642089844,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142700,142.74595642089844,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142800,142.84666442871094,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142800,142.84666442871094,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142800,142.84666442871094,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142800,142.84666442871094,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142800,142.84666442871094,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142800,142.84666442871094,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142800,142.84666442871094,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142800,142.84666442871094,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142800,142.84666442871094,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142800,142.84666442871094,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
142900,142.94737243652344,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
142900,142.94737243652344,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
142900,142.94737243652344,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
142900,142.94737243652344,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
142900,142.94737243652344,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
142900,142.94737243652344,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
142900,142.94737243652344,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
142900,142.94737243652344,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
142900,142.94737243652344,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
142900,142.94737243652344,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
143000,143.04808044433594,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
143000,143.04808044433594,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
143000,143.04808044433594,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
143000,143.04808044433594,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
143000,143.04808044433594,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
143000,143.04808044433594,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
143000,143.04808044433594,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
143000,143.04808044433594,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
143000,143.04808044433594,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
143000,143.04808044433594,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
143100,143.14878845214844,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
143100,143.14878845214844,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
